# #nrj, cp, cm, Iz0, Iz1
7.902000122099999544e+02 7.643568372650680898e-01 7.562876642241379566e-01 2.280966752233808847e+00 -8.069173040930133212e-03
7.902999877900000456e+02 7.639257790028382011e-01 7.703587428772908918e-01 2.301426782820193750e+00 6.432963874452690689e-03
7.904000244100000145e+02 7.713193738962382806e-01 7.706110098002367792e-01 2.312895575544712479e+00 -7.083640960015014088e-04
7.905000000000000000e+02 7.750728623347529211e-01 7.806617617737584558e-01 2.333601936162766677e+00 5.588899439005534653e-03
7.905999755899999855e+02 7.819191080924349224e-01 7.958520802039905639e-01 2.366656782444637841e+00 1.393297211155564153e-02
7.907000122099999544e+02 7.903632271898162198e-01 8.042438439039757414e-01 2.391910606640688108e+00 1.388061671415952159e-02
7.907999877900000456e+02 7.966069284691851271e-01 8.295987653303985576e-01 2.439308540699375527e+00 3.299183686121343051e-02
7.909000244100000145e+02 8.064711199880156833e-01 8.401147309707996946e-01 2.469878776438223067e+00 3.364361098278401130e-02
7.910000000000000000e+02 8.199817260477499925e-01 8.665364750013599959e-01 2.529777301573664872e+00 4.655474895361000343e-02
7.910999755899999855e+02 8.361705420992341375e-01 8.951078322394626641e-01 2.596917561508045313e+00 5.893729014022852652e-02
7.912000122099999544e+02 8.553217458186880284e-01 9.291759331501221464e-01 2.676746518453215096e+00 7.385418733143411796e-02
7.912999877900000456e+02 8.873701388589607664e-01 9.777337071221882114e-01 2.797655768971723411e+00 9.036356826322744507e-02
7.914000244100000145e+02 9.181294869558113136e-01 1.030567551932691339e+00 2.923045558332754368e+00 1.124380649768800255e-01
7.915000000000000000e+02 9.612545331234820800e-01 1.109478730288745441e+00 3.106099895118341614e+00 1.482241971652633605e-01
7.915999755899999855e+02 1.001116932290312622e+00 1.183588620507603606e+00 3.277058329196874009e+00 1.824716882172909838e-01
7.917000122099999544e+02 1.059980493680906077e+00 1.278240165110298143e+00 3.507330988186806664e+00 2.182596714293920659e-01
7.917999877900000456e+02 1.115809977429337962e+00 1.384355588410601356e+00 3.750248348759908978e+00 2.685456109812633940e-01
7.919000244100000145e+02 1.175061821546479202e+00 1.494420952214316811e+00 4.004224160641194352e+00 3.193591306678376096e-01
7.920000000000000000e+02 1.243551557200646362e+00 1.611430675669299539e+00 4.282473349304918742e+00 3.678791184686531768e-01
7.920999755899999855e+02 1.300605217646297662e+00 1.716042310310075480e+00 4.524971291934559936e+00 4.154370926637778183e-01
7.922000122099999544e+02 1.355742847724076938e+00 1.813227646544443683e+00 4.753455741402780710e+00 4.574847988203667448e-01
7.922999877900000456e+02 1.396291389996049626e+00 1.892904197758243701e+00 4.933793381631440766e+00 4.966128077621940751e-01
7.924000244100000145e+02 1.435934953036526629e+00 1.972998767797673692e+00 5.113400581251300814e+00 5.370638147611470625e-01
7.925000000000000000e+02 1.465202057921112022e+00 2.027738182804255107e+00 5.239410361088050472e+00 5.625361248831430849e-01
7.925999755899999855e+02 1.488565107356898398e+00 2.064309440447272603e+00 5.329311821706256502e+00 5.757443330903742051e-01
7.927000122099999544e+02 1.498596252723976230e+00 2.096520013317403563e+00 5.392674399062070023e+00 5.979237605934273336e-01
7.927999877900000456e+02 1.503771293101652695e+00 2.105693079258502021e+00 5.414196558540232296e+00 6.019217861568493255e-01
7.929000244100000145e+02 1.504908064149173219e+00 2.104009236446288345e+00 5.413375950893192012e+00 5.991011722971151254e-01
7.930000000000000000e+02 1.499413372427152336e+00 2.094310506499349245e+00 5.390585818389752149e+00 5.948971340721969092e-01
7.930999755899999855e+02 1.496175946412133140e+00 2.076748995617804461e+00 5.359387413044906623e+00 5.805730492056713210e-01
7.932000122099999544e+02 1.483160752995869469e+00 2.048550100425692744e+00 5.297566280132343763e+00 5.653893474298232746e-01
7.932999877900000456e+02 1.471259161421582418e+00 2.026819270691067487e+00 5.247117648168975634e+00 5.555601092694850696e-01
7.934000244100000145e+02 1.454365377761002165e+00 1.993692147097730905e+00 5.172086287288099271e+00 5.393267693367287396e-01
7.935000000000000000e+02 1.441895798742627077e+00 1.960689790763775919e+00 5.103878384259604495e+00 5.187939920211488420e-01
7.935999755899999855e+02 1.426384265577729904e+00 1.927950992449841916e+00 5.031502887041357397e+00 5.015667268721120120e-01
7.937000122099999544e+02 1.405826217097691844e+00 1.895729422484654814e+00 4.952333459373519986e+00 4.899032053869629699e-01
7.937999877900000456e+02 1.392484278088395921e+00 1.850501209953671733e+00 4.864478232063101260e+00 4.580169318652758115e-01
7.939000244100000145e+02 1.369173140785727050e+00 1.816389288443626571e+00 4.778343643844030098e+00 4.472161476578995210e-01
7.940000000000000000e+02 1.356370902849547422e+00 1.778522767587897180e+00 4.702340505656167124e+00 4.221518647383497580e-01
7.940999755899999855e+02 1.335107673375647730e+00 1.746861646286969716e+00 4.622953979493925836e+00 4.117539729113219860e-01
7.942000122099999544e+02 1.314298686904316726e+00 1.706563793128479167e+00 4.531293720049193396e+00 3.922651062241624409e-01
7.942999877900000456e+02 1.299352784250965565e+00 1.672990938703530883e+00 4.458515584431745005e+00 3.736381544525653187e-01
7.944000244100000145e+02 1.283201557043782248e+00 1.643019094847726791e+00 4.389330977837263781e+00 3.598175378039445427e-01
7.945000000000000000e+02 1.270142695509817843e+00 1.609321967326754255e+00 4.319196994254857813e+00 3.391792718169364118e-01
7.945999755899999855e+02 1.248967222214189876e+00 1.582208467959066889e+00 4.246763535259884925e+00 3.332412457448770127e-01
7.947000122099999544e+02 1.235975011628780873e+00 1.551972539437695309e+00 4.181921326599713495e+00 3.159975278089144357e-01
7.947999877900000456e+02 1.223911369406093241e+00 1.526574955347454576e+00 4.125729487130321615e+00 3.026635859413613350e-01
7.949000244100000145e+02 1.205858380134773311e+00 1.500381006477014001e+00 4.059359079917680191e+00 2.945226263422406898e-01
7.950000000000000000e+02 1.198658211440929655e+00 1.469996924290902562e+00 4.002982703597748326e+00 2.713387128499729073e-01
7.950999755899999855e+02 1.180657237044935970e+00 1.453473138270758414e+00 3.951195562973541797e+00 2.728159012258224436e-01
7.952000122099999544e+02 1.169794586652008750e+00 1.424830924428388323e+00 3.891938266620595943e+00 2.550363377763795736e-01
7.952999877900000456e+02 1.162397055079429586e+00 1.408662073430148487e+00 3.856588692764367110e+00 2.462650183507189006e-01
7.954000244100000145e+02 1.145123885992401336e+00 1.383185624162883487e+00 3.792464265232927012e+00 2.380617381704821511e-01
7.955000000000000000e+02 1.138684461600306896e+00 1.368785405197045169e+00 3.761204800196027875e+00 2.301009435967382721e-01
7.955999755899999855e+02 1.126316713079985377e+00 1.343138717205401234e+00 3.704183145428080248e+00 2.168220041254158570e-01
7.957000122099999544e+02 1.114926241909597104e+00 1.324452730705377057e+00 3.659068458922460909e+00 2.095264887957799527e-01
7.957999877900000456e+02 1.108568070398575633e+00 1.311587817459880734e+00 3.630233831787684551e+00 2.030197470613051003e-01
7.959000244100000145e+02 1.094922152305235707e+00 1.293265001711633166e+00 3.582280731025303311e+00 1.983428494063974590e-01
7.960000000000000000e+02 1.092589624385847280e+00 1.281635481980788471e+00 3.561337659549953294e+00 1.890458575949411912e-01
7.960999755899999855e+02 1.079119923368613287e+00 1.259732965166635132e+00 3.508279332802872297e+00 1.806130417980218450e-01
7.962000122099999544e+02 1.071094587228853534e+00 1.249522579208298678e+00 3.480925749655728652e+00 1.784279919794451441e-01
7.962999877900000456e+02 1.065155806020032125e+00 1.235277791721985707e+00 3.450650396613026416e+00 1.701219857019535819e-01
7.964000244100000145e+02 1.056047059971038982e+00 1.219902331076892832e+00 3.413924086571897387e+00 1.638552711058538502e-01
7.965000000000000000e+02 1.053582589138505110e+00 1.212235080436078638e+00 3.398726504361875289e+00 1.586524912975735280e-01
7.965999755899999855e+02 1.040415088920715325e+00 1.194699234307478930e+00 3.352671484842291605e+00 1.542841453867636048e-01
7.967000122099999544e+02 1.041668988425324960e+00 1.186857459491710509e+00 3.342789671875553204e+00 1.451884710663855493e-01
7.967999877900000456e+02 1.030572699877399190e+00 1.173434254645955521e+00 3.306010431785032289e+00 1.428615547685563314e-01
7.969000244100000145e+02 1.026561601708310345e+00 1.165956004001347912e+00 3.288776408564487053e+00 1.393944022930375670e-01
7.970000000000000000e+02 1.021152239029265107e+00 1.153683686065578584e+00 3.262253887642265759e+00 1.325314470363134767e-01
7.970999755899999855e+02 1.011275925224078609e+00 1.147161745874401895e+00 3.237656506647720533e+00 1.358858206503232857e-01
7.972000122099999544e+02 1.014059497890057226e+00 1.139850885792100366e+00 3.230865575523236721e+00 1.257913879020431391e-01
7.972999877900000456e+02 1.003226139070994893e+00 1.128278889653772765e+00 3.197257543087151710e+00 1.250527505827778718e-01
7.974000244100000145e+02 1.004150563836011534e+00 1.124203878242893806e+00 3.192531663118358232e+00 1.200533144068822722e-01
7.975000000000000000e+02 9.955140187629105686e-01 1.112224505635402538e+00 3.161607786597469882e+00 1.167104868724919697e-01
7.975999755899999855e+02 9.926097032224028283e-01 1.108547707338702226e+00 3.151736115841657249e+00 1.159380041162993979e-01
7.977000122099999544e+02 9.928970048418259697e-01 1.104920543185660131e+00 3.146726322041229373e+00 1.120235383438341614e-01
7.977999877900000456e+02 9.855193217126800853e-01 1.093990515510532280e+00 3.119264755834818548e+00 1.084711937978521945e-01
7.979000244100000145e+02 9.850718604198478445e-01 1.092654818755566026e+00 3.116590018763120806e+00 1.075829583357181818e-01
7.980000000000000000e+02 9.816179177328536731e-01 1.080110623767692291e+00 3.092592812250819279e+00 9.849270603483861741e-02
7.980999755899999855e+02 9.775401187359328281e-01 1.081181434695655197e+00 3.088082330147381871e+00 1.036413159597223688e-01
7.982000122099999544e+02 9.785655900047539602e-01 1.072769681908791739e+00 3.077002907870318715e+00 9.420409190403777888e-02
7.982999877900000456e+02 9.708026080045789596e-01 1.068398476692991705e+00 3.058801627046356053e+00 9.759586868841274576e-02
7.984000244100000145e+02 9.756641551548710378e-01 1.068936093208592730e+00 3.066900372545195985e+00 9.327193805372169244e-02
7.985000000000000000e+02 9.675397663959556249e-01 1.057768049277975742e+00 3.037961723510896661e+00 9.022828288202011660e-02
7.985999755899999855e+02 9.684023778243192604e-01 1.061955663114481307e+00 3.045537061408200685e+00 9.355328529016204708e-02
7.987000122099999544e+02 9.683311980707862698e-01 1.049558066053012828e+00 3.026833896185698869e+00 8.122686798222655824e-02
7.987999877900000456e+02 9.647177281658869674e-01 1.051990673872527315e+00 3.025062603057621757e+00 8.727294570664034801e-02
7.989000244100000145e+02 9.706727731049666907e-01 1.049502607377817975e+00 3.030263070724177332e+00 7.882983427285128464e-02
7.990000000000000000e+02 9.587757645339028967e-01 1.046067064220649767e+00 3.007264243131828607e+00 8.729129968674687046e-02
7.990999755899999855e+02 9.659837105556575709e-01 1.043079905413981878e+00 3.013595423954459562e+00 7.709619485832430730e-02
7.992000122099999544e+02 9.640022165560369061e-01 1.037851917718796813e+00 3.002781201412250578e+00 7.384970116275990648e-02
7.992999877900000456e+02 9.589625379466933941e-01 1.039730849195197093e+00 2.998040080712835564e+00 8.076831124850369914e-02
7.994000244100000145e+02 9.658912111278590285e-01 1.035762160513221675e+00 3.002480057461621055e+00 6.987094938536264621e-02
7.995000000000000000e+02 9.583202288586958328e-01 1.030329138947464251e+00 2.982974051709240015e+00 7.200891008876841859e-02
7.995999755899999855e+02 9.677247965758210002e-01 1.033981219706179289e+00 3.002559024423000267e+00 6.625642313035828845e-02
7.997000122099999544e+02 9.592459017444627811e-01 1.026307615171335730e+00 2.978330275373697766e+00 6.706171342687294867e-02
7.997999877900000456e+02 9.621229769834664936e-01 1.031513909833273734e+00 2.990455330225110231e+00 6.939093284980724086e-02
7.999000244100000145e+02 9.624840506705761856e-01 1.021380626533729741e+00 2.975797015806459278e+00 5.889657586315355520e-02
8.000000000000000000e+02 9.584414261692018044e-01 1.024270094271196418e+00 2.974067280660597223e+00 6.582866810199461405e-02
8.000999755899999855e+02 9.626354358628613772e-01 1.024536342679898349e+00 2.980757667814139644e+00 6.190090681703697140e-02
8.002000122099999544e+02 9.589855106369087334e-01 1.016794661897137075e+00 2.963670258801068602e+00 5.780915126022834194e-02
8.002999877900000456e+02 9.617447505131335728e-01 1.024181213241827537e+00 2.978888945632441665e+00 6.243646272869396441e-02
8.004000244100000145e+02 9.586340693319710393e-01 1.013425846361674765e+00 2.958089873540468595e+00 5.479177702970372543e-02
8.005000000000000000e+02 9.553879431862609684e-01 1.019381776010038987e+00 2.962154578794450099e+00 6.399383282377801851e-02
8.005999755899999855e+02 9.588407483727170444e-01 1.011715157159381873e+00 2.955833858298148265e+00 5.287440878666482824e-02
8.007000122099999544e+02 9.562557210489079917e-01 1.013294813304264519e+00 2.954325801529758877e+00 5.703909225535652716e-02
8.007999877900000456e+02 9.580630840476768162e-01 1.013350692700171418e+00 2.957120665121772518e+00 5.528760865249460199e-02
8.009000244100000145e+02 9.560074474002236977e-01 1.008194525242372297e+00 2.946302958963893825e+00 5.218707784214859924e-02
8.010000000000000000e+02 9.556081710694590559e-01 1.012152865435467675e+00 2.951641554757390207e+00 5.654469436600861876e-02
8.010999755899999855e+02 9.597188671533825044e-01 1.003906704666151173e+00 2.945438357729300627e+00 4.418783751276866845e-02
8.012000122099999544e+02 9.567846132872667164e-01 1.009591779801815914e+00 2.949564589633623779e+00 5.280716651454919752e-02
8.012999877900000456e+02 9.573779066150331918e-01 1.005782039927511917e+00 2.944739919813817774e+00 4.840413331247872541e-02
8.014000244100000145e+02 9.566995566819995744e-01 1.006236101062331745e+00 2.944403486616496757e+00 4.953654438033217033e-02
8.015000000000000000e+02 9.581836556352867351e-01 1.005756826972256990e+00 2.945910723911315365e+00 4.757317133697025469e-02
8.015999755899999855e+02 9.567571098786893380e-01 1.002101497677893915e+00 2.938287911334874991e+00 4.534438779920457741e-02
8.017000122099999544e+02 9.581559278666533785e-01 1.002991189307638642e+00 2.941720675761438031e+00 4.483526144098526345e-02
8.017999877900000456e+02 9.585339193310287165e-01 1.001101060108752661e+00 2.939452469159672177e+00 4.256714077772394411e-02
8.019000244100000145e+02 9.532906453453890983e-01 1.001948392495592532e+00 2.932858556761472446e+00 4.865774715020343422e-02
8.020000000000000000e+02 9.606946718593646350e-01 1.001679046513958893e+00 2.943560577559985347e+00 4.098437465459425777e-02
8.020999755899999855e+02 9.543456172654292136e-01 1.001288474562834985e+00 2.933451137742396408e+00 4.694285729740577118e-02
8.022000122099999544e+02 9.585615045362455566e-01 9.977304634086882063e-01 2.934437951917400866e+00 3.916895887244264962e-02
8.022999877900000456e+02 9.590499371692645658e-01 9.988978002336447171e-01 2.936921606104363924e+00 3.984786306438015124e-02
8.024000244100000145e+02 9.602859981562377190e-01 1.003525781177578402e+00 2.945717669000724293e+00 4.323978302134068308e-02
8.025000000000000000e+02 9.600265337639712904e-01 9.968804256359136140e-01 2.935360439099827357e+00 3.685389187194232363e-02
8.025999755899999855e+02 9.598446464781890120e-01 9.999569005456335757e-01 2.939702320535733993e+00 4.011225406744456379e-02
8.027000122099999544e+02 9.639453533963512344e-01 9.986949927240335034e-01 2.943960519180577329e+00 3.474963932768226904e-02
8.027999877900000456e+02 9.614396400665096154e-01 1.000246543579397240e+00 2.942529275468860117e+00 3.880690351288762496e-02
8.029000244100000145e+02 9.628857424193243419e-01 1.004137812297183574e+00 2.950535332074761818e+00 4.125206987785923207e-02
8.030000000000000000e+02 9.645757212057490815e-01 9.992885859037062835e-01 2.945796460664182881e+00 3.471286469795720198e-02
8.030999755899999855e+02 9.623366015123753225e-01 1.001409396235352300e+00 2.945618996621591545e+00 3.907279472297697787e-02
8.032000122099999544e+02 9.680590936711466199e-01 1.000862284241247124e+00 2.953382066868590616e+00 3.280319057010050443e-02
8.032999877900000456e+02 9.650183892489934134e-01 1.001544162454820919e+00 2.949843827555721276e+00 3.652577320582750531e-02
8.034000244100000145e+02 9.702373032775175599e-01 1.002042436999328157e+00 2.958419610415268686e+00 3.180513372181059673e-02
8.035000000000000000e+02 9.682298453886190037e-01 1.002397421482843276e+00 2.955940900307193253e+00 3.416757609422427233e-02
8.035999755899999855e+02 9.722002720367063366e-01 1.002542601395010946e+00 2.962114310147575758e+00 3.034232935830460942e-02
8.037000122099999544e+02 9.705817984290850964e-01 1.004994265279046228e+00 2.963364095562197154e+00 3.441246684996113192e-02
8.037999877900000456e+02 9.675358545453108805e-01 1.004321591961474525e+00 2.957786169760177941e+00 3.678573741616364412e-02
8.039000244100000145e+02 9.785189228709941789e-01 1.005390082725639456e+00 2.975863508394950507e+00 2.687115985464527679e-02
8.040000000000000000e+02 9.688624084385590862e-01 1.003217170573815542e+00 2.958119368518561831e+00 3.435476213525645584e-02
8.040999755899999855e+02 9.764650500596115945e-01 1.007176803316611080e+00 2.975462780064333845e+00 3.071175325699948555e-02
8.042000122099999544e+02 9.772721156809693888e-01 1.003257745071766127e+00 2.970794791129103274e+00 2.598562939079673839e-02
8.042999877900000456e+02 9.749866326357270463e-01 1.005465979224078099e+00 2.970678917789707718e+00 3.047934658835105282e-02
8.044000244100000145e+02 9.806753396888897578e-01 1.008611541603652073e+00 2.983930321938812913e+00 2.793620191476231529e-02
8.045000000000000000e+02 9.765117831448285601e-01 1.005450111273624714e+00 2.972942841627679744e+00 2.893832812879615357e-02
8.045999755899999855e+02 9.804281409108971390e-01 1.008861833399871344e+00 2.983934961466152558e+00 2.843369248897420487e-02
8.047000122099999544e+02 9.825625397771592384e-01 1.010609031902105048e+00 2.989757357518896264e+00 2.804649212494580990e-02
8.047999877900000456e+02 9.825538067298943412e-01 1.005797981337269720e+00 2.982527682100746258e+00 2.324417460737537855e-02
8.049000244100000145e+02 9.822384079706789617e-01 1.012800890973160062e+00 2.992558948415758646e+00 3.056248300248110006e-02
8.050000000000000000e+02 9.835336273427977005e-01 1.007047145192207394e+00 2.985871158802507530e+00 2.351351784940969303e-02
8.050999755899999855e+02 9.893007609195634267e-01 1.013646984626346725e+00 3.004421618318865228e+00 2.434622370678329872e-02
8.052000122099999544e+02 9.846923787272433559e-01 1.009850383876241819e+00 2.991814143905227930e+00 2.515800514899846352e-02
8.052999877900000456e+02 9.883559331032908402e-01 1.011064746287086979e+00 2.999131019085567118e+00 2.270881318379613933e-02
8.054000244100000145e+02 9.854022579228930434e-01 1.014490728447629442e+00 2.999839479555784116e+00 2.908847052473639838e-02
8.055000000000000000e+02 9.918318461859897406e-01 1.009690506641100605e+00 3.002283529240635573e+00 1.785866045511086408e-02
8.055999755899999855e+02 9.907949918281629964e-01 1.017526280350028900e+00 3.012481908267288233e+00 2.673128852186590354e-02
8.057000122099999544e+02 9.916284339661233238e-01 1.010719813788769406e+00 3.003522371632338928e+00 1.909137982264608180e-02
8.057999877900000456e+02 9.929545393691877608e-01 1.018379284684108432e+00 3.017000736079944456e+00 2.542474531492067147e-02
8.059000244100000145e+02 9.933702265780459673e-01 1.011072340335181119e+00 3.006663850369840851e+00 1.770211375713515167e-02
8.060000000000000000e+02 9.972977373641572774e-01 1.017246600180074401e+00 3.021816506316347350e+00 1.994886281591712329e-02
8.060999755899999855e+02 9.912700236541086563e-01 1.017669378869931363e+00 3.013409103786059973e+00 2.639935521582270628e-02
8.062000122099999544e+02 9.991451883780464449e-01 1.014528580374264299e+00 3.020510653128465783e+00 1.538339199621785447e-02
8.062999877900000456e+02 9.954379339943769667e-01 1.022454948191424462e+00 3.026839323278702309e+00 2.701701419704749529e-02
8.064000244100000145e+02 9.975235201254640804e-01 1.014152007368163799e+00 3.017513291240441653e+00 1.662848724269971878e-02
8.065000000000000000e+02 9.991519069104572992e-01 1.015248403673570277e+00 3.021600465876041142e+00 1.609649676311297739e-02
8.065999755899999855e+02 9.975755808942504688e-01 1.016224208349884917e+00 3.020699683866203245e+00 1.864862745563444779e-02
8.067000122099999544e+02 1.001460790688245339e+00 1.018261759588610094e+00 3.029583825415283371e+00 1.680096890036475443e-02
8.067999877900000456e+02 9.961356302467401225e-01 1.019135323930660419e+00 3.022906431266100480e+00 2.299969368392029700e-02
8.069000244100000145e+02 1.001282266855926695e+00 1.016470934642462520e+00 3.026629802247584156e+00 1.518866778653582550e-02
8.070000000000000000e+02 1.002039977470851717e+00 1.021135303014702345e+00 3.034762920728331093e+00 1.909532554385062753e-02
8.070999755899999855e+02 1.003381243514736676e+00 1.019970516181240683e+00 3.035027639543965705e+00 1.658927266650400689e-02
8.072000122099999544e+02 1.004973323917733641e+00 1.019661311450439589e+00 3.036951953052259512e+00 1.468798753270594837e-02
8.072999877900000456e+02 1.001719879945960789e+00 1.019703864169810625e+00 3.032135616173656789e+00 1.798398422384983597e-02
8.074000244100000145e+02 1.004260641201542459e+00 1.020133355851419843e+00 3.036590995579443231e+00 1.587271464987738412e-02
8.075000000000000000e+02 1.007913477440775862e+00 1.021261187111286661e+00 3.043761996828093785e+00 1.334770967051079893e-02
8.075999755899999855e+02 1.003356040894766377e+00 1.018174709515506926e+00 3.032296125615410176e+00 1.481866862074054936e-02
8.077000122099999544e+02 1.002416932222839563e+00 1.024410120292222226e+00 3.040240578772592350e+00 2.199318806938266313e-02
8.077999877900000456e+02 1.003635702817153419e+00 1.019445747979346173e+00 3.034622176194749166e+00 1.581004516219275402e-02
8.079000244100000145e+02 1.006188723898272519e+00 1.021263647509060624e+00 3.041178557110999492e+00 1.507492361078810461e-02
8.080000000000000000e+02 1.004474567839463539e+00 1.020053185851968580e+00 3.036791630537147846e+00 1.557861801250504108e-02
8.080999755899999855e+02 1.003637703680100968e+00 1.018036696829801802e+00 3.032511600764853821e+00 1.439899314970083388e-02
8.082000122099999544e+02 1.004094082752996275e+00 1.024617590081484675e+00 3.043067509251721425e+00 2.052350732848839954e-02
8.082999877900000456e+02 1.007972484337511521e+00 1.015900703270419259e+00 3.035809781411896502e+00 7.928218932907737937e-03
8.084000244100000145e+02 1.003681059949903975e+00 1.019330503999936965e+00 3.034517345924761411e+00 1.564944405003299011e-02
8.085000000000000000e+02 1.005244477550103488e+00 1.018641694091501959e+00 3.035829257462408393e+00 1.339721654139847118e-02
8.085999755899999855e+02 1.001018373382452475e+00 1.021368501367988735e+00 3.033580312125661482e+00 2.035012798553625935e-02
8.087000122099999544e+02 1.007085494381762869e+00 1.017875876215899034e+00 3.037442055896493187e+00 1.079038183413616458e-02
8.087999877900000456e+02 1.001597821271221100e+00 1.017176881945984546e+00 3.028162054825808802e+00 1.557906067476344525e-02
8.089000244100000145e+02 1.005501033765966445e+00 1.017272305976681057e+00 3.034160009613970921e+00 1.177127221071461172e-02
8.090000000000000000e+02 1.000963218333483784e+00 1.015658017163092008e+00 3.024931853244863689e+00 1.469479882960822437e-02
8.090999755899999855e+02 1.002841008945497769e+00 1.020170944146434389e+00 3.034517929637897904e+00 1.732993520093661921e-02
8.092000122099999544e+02 1.001995881515106657e+00 1.013824697749175163e+00 3.023730868896422397e+00 1.182881623406850657e-02
8.092999877900000456e+02 1.001792779348054552e+00 1.017004945545865402e+00 3.028196587340880264e+00 1.521216619781085022e-02
8.094000244100000145e+02 1.001512921126580524e+00 1.013340449097240858e+00 3.022280055335731852e+00 1.182752797066033423e-02
8.095000000000000000e+02 1.001661179426679649e+00 1.013907947574986146e+00 3.023353690502498914e+00 1.224676814830649718e-02
8.095999755899999855e+02 1.000316979812845730e+00 1.014109890752676879e+00 3.021640305848284136e+00 1.379291093983114891e-02
8.097000122099999544e+02 9.984607867018416849e-01 1.015041418659069716e+00 3.020253308041366935e+00 1.658063195722803140e-02
8.097999877900000456e+02 1.004550047592001061e+00 1.013095202187215493e+00 3.026467874668825164e+00 8.545154595214432547e-03
8.099000244100000145e+02 9.944482076318560404e-01 1.013672685825626418e+00 3.012181340186224077e+00 1.922447819377037792e-02
8.100000000000000000e+02 1.000051898810337736e+00 1.012809527735248905e+00 3.019292139818379628e+00 1.275762892491116851e-02
8.100999755899999855e+02 9.981774061341284199e-01 1.009540414162108268e+00 3.011576730444355032e+00 1.136300802797984844e-02
8.102000122099999544e+02 1.000191085145994307e+00 1.012589349444593445e+00 3.019170651885881629e+00 1.239826429859913759e-02
8.102999877900000456e+02 9.981267884778639576e-01 1.012017095073590056e+00 3.015215825327181243e+00 1.389030659572609849e-02
8.104000244100000145e+02 9.963864713439002374e-01 1.008372512245237829e+00 3.007138475383706933e+00 1.198604090133759126e-02
8.105000000000000000e+02 9.978301833442461133e-01 1.007387803175547658e+00 3.007826979779690824e+00 9.557619831301544799e-03
8.105999755899999855e+02 1.000331302823528334e+00 1.008819124977064829e+00 3.013725641700889746e+00 8.487822153536495051e-03
8.107000122099999544e+02 9.930364053368460064e-01 1.007188201830373053e+00 3.000336910750828423e+00 1.415179649352704683e-02
8.107999877900000456e+02 9.964025175870316886e-01 1.007741615770180399e+00 3.006216200035818353e+00 1.133909818314871032e-02
8.109000244100000145e+02 9.930703898377063465e-01 1.006300560725000626e+00 2.999056425844060847e+00 1.323017088729427915e-02
8.110000000000000000e+02 9.994556151056825932e-01 1.005396534548528065e+00 3.007278224481315654e+00 5.940919442845471465e-03
8.110999755899999855e+02 9.910075126622747144e-01 1.003135247603394786e+00 2.991214140398504640e+00 1.212773494112007189e-02
8.112000122099999544e+02 9.943989280093742389e-01 1.006010806652262390e+00 3.000614601992455110e+00 1.161187864288815152e-02
8.112999877900000456e+02 9.943185661482464299e-01 1.002567497460124857e+00 2.995329095412556875e+00 8.248931311878426875e-03
8.114000244100000145e+02 9.911981817944627293e-01 1.004889534922161154e+00 2.994131575074935991e+00 1.369135312769842461e-02
8.115000000000000000e+02 9.902559482667593338e-01 1.001993366535809615e+00 2.988373972203853590e+00 1.173741826905028152e-02
8.115999755899999855e+02 9.937973702616358374e-01 1.002145840486933226e+00 2.993914816122853484e+00 8.348470225297388581e-03
8.117000122099999544e+02 9.887045264004519218e-01 9.986921200898352113e-01 2.981094969735430311e+00 9.987593689383289508e-03
8.117999877900000456e+02 9.905917442002993845e-01 9.962701263425490783e-01 2.980292805814272583e+00 5.678382142249693842e-03
8.119000244100000145e+02 9.906521958306003794e-01 1.001274664093041888e+00 2.987890289885463346e+00 1.062246826244150899e-02
8.120000000000000000e+02 9.856308711969393732e-01 9.970848872587079192e-01 2.974073637683471105e+00 1.145401606176854603e-02
8.120999755899999855e+02 9.939177470486868504e-01 9.986678541422552291e-01 2.988878401786412731e+00 4.750107093568378680e-03
8.122000122099999544e+02 9.847804383526894689e-01 9.965248127146436596e-01 2.971957876600999526e+00 1.174437436195419071e-02
8.122999877900000456e+02 9.883495886142462661e-01 9.953942190373582521e-01 2.975615711477406666e+00 7.044630423111986062e-03
8.124000244100000145e+02 9.874698194763698034e-01 9.962736363178118504e-01 2.975615183691272314e+00 8.803816841442047014e-03
8.125000000000000000e+02 9.859206158944650022e-01 9.952531524945416042e-01 2.971760652583510076e+00 9.332536600076601907e-03
8.125999755899999855e+02 9.884636300003860621e-01 9.907611268080520617e-01 2.968837135212656797e+00 2.297496807665999619e-03
8.127000122099999544e+02 9.820658289312476086e-01 9.940398877929151888e-01 2.964158575086243808e+00 1.197405886166758027e-02
8.127999877900000456e+02 9.860231686731812939e-01 9.961823556551611114e-01 2.973308286492513552e+00 1.015918698197981751e-02
8.129000244100000145e+02 9.829884371245019015e-01 9.915442845541062589e-01 2.961799082517912129e+00 8.555847429604357401e-03
8.130000000000000000e+02 9.858540879072856811e-01 9.912462832507987764e-01 2.965650556737126742e+00 5.392195343513095374e-03
8.130999755899999855e+02 9.833565048661092600e-01 9.955547986994983667e-01 2.968366955348411551e+00 1.219829383338910667e-02
8.132000122099999544e+02 9.834168687946260867e-01 9.896640363541391316e-01 2.959621357723147828e+00 6.247167559513044921e-03
8.132999877900000456e+02 9.874526700511293553e-01 9.926538690127870712e-01 2.970159808595874473e+00 5.201198961657715891e-03
